Day,Time,Student,Activity
44,19:26:53,A065,Viewed Week 4 study materials in Estonian
44,19:36:58,A018,Viewed Week 3 study materials in Estonian
44,19:37:14,A071,Viewed Week 3 study materials in English
44,19:37:41,A037,Submitted Homework 3 in Estonian
44,19:43:02,A071,Viewed Week 4 study materials in English
44,19:44:26,A087,Viewed Week 3 study materials in Estonian
44,19:45:19,A087,Started Homework 3 in Estonian
44,19:48:31,A102,Submitted Homework 3 in Estonian
44,19:51:41,A044,Submitted Homework 3 in Estonian
44,19:53:53,A006,Submitted Homework 3 in Estonian
44,20:00:38,A071,Viewed Week 4 study materials in English
44,20:00:43,A071,Viewed Week 5 study materials in English
44,20:01:34,A071,Viewed Week 3 study materials in English
44,20:04:37,A016,Started Homework 3 in Estonian
44,20:13:07,A071,Viewed Week 2 study materials in English
44,20:16:03,A096,Submitted Homework 3 in Estonian
44,20:17:43,A099,Submitted Homework 3 in Estonian
44,20:20:27,A081,Submitted Homework 3 in Estonian
44,20:28:10,A078,Started Homework 3 in Estonian
44,20:33:35,A065,Viewed Week 4 study materials in Estonian
44,20:34:19,A100,Watched Week 4 lecture recording
44,20:34:42,A087,Viewed Week 4 study materials in Estonian
44,20:35:43,A016,Viewed Week 4 study materials in Estonian
44,20:35:43,A057,Viewed Week 4 study materials in Estonian
44,20:35:46,A057,Viewed Week 4 study materials in Estonian
44,20:35:57,A016,Viewed Week 3 study materials in Estonian
44,20:36:20,A004,Viewed Week 3 study materials in Estonian
44,20:37:12,A004,Viewed Week 4 study materials in Estonian
44,20:37:31,A004,Viewed Week 5 study materials in Estonian
44,20:37:39,A004,Viewed Week 4 study materials in Estonian
44,20:37:49,A004,Viewed Week 3 study materials in Estonian
44,20:38:19,A003,Submitted Homework 3 in Estonian
44,20:38:49,A003,Started Homework 4 in Estonian
44,20:39:08,A057,Viewed Week 3 study materials in Estonian
44,20:42:06,A004,Viewed Week 4 study materials in Estonian
44,20:48:38,A024,Viewed the feedback on Homework 2 in Estonian
44,20:49:17,A100,Submitted Homework 3 in Estonian
44,20:49:47,A047,Started Homework 3 in Estonian
44,20:50:08,A070,Started Homework 3 in Estonian
44,20:51:07,A024,Submitted Homework 3 in Estonian
44,20:53:41,A072,Viewed Week 3 study materials in Estonian
44,20:54:00,A072,Viewed Week 2 study materials in Estonian
44,21:00:44,A004,Viewed Week 4 lecture slides
44,21:01:08,A004,Viewed Week 4 study materials in Estonian
44,21:02:45,A070,Viewed Week 3 study materials in Estonian
44,21:02:59,A004,Started Homework 3 in English
44,21:03:48,A070,Viewed Week 4 study materials in Estonian
44,21:04:47,A010,Submitted Homework 3 in Estonian
44,21:05:28,A050,Submitted Homework 3 in Estonian
44,21:06:54,A072,Viewed Week 4 study materials in Estonian
44,21:08:35,A070,Viewed Week 3 study materials in Estonian
44,21:09:07,A004,Viewed Week 4 study materials in Estonian
44,21:10:38,A070,Viewed Week 5 study materials in Estonian
44,21:11:09,A070,Viewed Week 4 study materials in Estonian
44,21:11:23,A070,Viewed Week 2 study materials in Estonian
44,21:14:08,A049,Submitted Homework 3 in Estonian
44,21:18:02,A064,Submitted Homework 3 in Estonian
44,21:25:25,A060,Submitted Homework 3 in Estonian
44,21:26:39,A103,Submitted Homework 3 in English
44,21:27:35,A103,Viewed the feedback on Homework 2 in English
44,21:28:43,A078,Watched Week 4 lecture recording
44,21:33:32,A057,Submitted Homework 3 in Estonian
44,21:34:39,A007,Started Homework 3 in Estonian
44,21:38:32,A103,Viewed the course information page
44,21:43:27,A069,Submitted Homework 3 in English
44,21:45:53,A001,Submitted Homework 3 in Estonian
44,21:46:02,A070,Submitted Homework 3 in Estonian
44,21:54:32,A004,Viewed Week 4 lecture slides
44,21:57:04,A078,Viewed the course information page
44,21:57:16,A078,Viewed the course information page
44,22:01:55,A071,Submitted Homework 3 in English
44,22:07:35,A079,Submitted Homework 3 in Estonian
44,22:08:17,A004,Submitted Homework 3 in Estonian
44,22:11:31,A016,Viewed Week 4 study materials in English
44,22:18:38,A007,Viewed Week 1 lecture slides
44,22:18:39,A007,Viewed Week 1 study materials in Estonian
44,22:18:41,A007,Viewed Week 2 lecture slides
44,22:18:42,A007,Viewed Week 2 study materials in Estonian
44,22:18:44,A007,Viewed Week 3 lecture slides
44,22:18:44,A007,Viewed Week 3 study materials in Estonian
44,22:18:46,A007,Viewed Week 4 lecture slides
44,22:18:46,A007,Viewed Week 4 study materials in Estonian
44,22:19:52,A094,Viewed Week 4 study materials in Estonian
44,22:25:20,A101,Started Homework 3 in Estonian
44,22:25:41,A025,Read a post in the announcements forum
44,22:26:51,A025,Viewed Week 3 study materials in Estonian
44,22:27:14,A094,Viewed Week 3 study materials in Estonian
44,22:27:25,A025,Viewed Week 4 study materials in Estonian
44,22:27:35,A012,Started Homework 3 in English
44,22:30:34,A061,Submitted Homework 3 in Estonian
44,22:31:15,A094,Read a post in the announcements forum
44,22:38:48,A027,Submitted Homework 4 in English
44,22:40:37,A072,Started Homework 3 in English
44,22:46:53,A025,Viewed Week 4 study materials in Estonian
44,22:53:53,A017,Viewed Week 4 study materials in English
44,23:01:42,A087,Submitted Homework 3 in Estonian
44,23:04:44,A018,Submitted Homework 3 in Estonian
44,23:07:46,A065,Submitted Homework 3 in Estonian
44,23:09:34,A094,Submitted Homework 3 in Estonian
44,23:11:13,A045,Read a post in the announcements forum
44,23:11:32,A017,Submitted Homework 3 in English
44,23:12:14,A094,Viewed the feedback on Homework 2 in Estonian
44,23:12:16,A062,Started Homework 3 in Estonian
44,23:12:58,A083,Submitted Homework 3 in Estonian
44,23:13:10,A051,Submitted Homework 3 in Estonian
44,23:14:42,A062,Submitted Homework 3 in Estonian
44,23:15:30,A072,Viewed Week 3 study materials in Estonian
44,23:18:17,A047,Submitted Homework 3 in Estonian
44,23:20:32,A007,Submitted Homework 3 in Estonian
44,23:21:45,A048,Submitted Homework 3 in English
44,23:22:56,A048,Started Homework 4 in English
44,23:24:02,A016,Submitted Homework 3 in Estonian
44,23:24:20,A016,Read a post in the announcements forum
44,23:25:33,A016,Viewed the feedback on Homework 2 in Estonian
44,23:28:45,A072,Submitted Homework 3 in Estonian
44,23:39:57,A011,Submitted Homework 3 in Estonian
44,23:47:39,A012,Submitted Homework 3 in English
44,23:53:24,A097,Submitted Homework 3 in Estonian
44,23:56:26,A040,Submitted Homework 3 in Estonian
44,23:58:03,A078,Submitted Homework 3 in Estonian
44,23:58:49,A025,Submitted Homework 3 in Estonian
44,23:58:58,A101,Submitted Homework 3 in Estonian
44,23:59:18,A025,Viewed the feedback on Homework 3 in Estonian
45,00:00:21,A101,Viewed the feedback on Homework 3 in Estonian
45,00:00:35,A016,Viewed the feedback on Homework 3 in Estonian
45,00:01:09,A094,Viewed the feedback on Homework 3 in Estonian
45,00:01:35,A025,Viewed the feedback on Homework 2 in Estonian
45,00:01:57,A101,Viewed the feedback on Homework 3 in Estonian
45,00:02:01,A044,Viewed the feedback on Homework 3 in Estonian
45,00:02:37,A047,Viewed the feedback on Homework 3 in Estonian
45,00:06:07,A044,Viewed Week 3 lecture slides
45,00:07:45,A054,Viewed the feedback on Homework 3 in Estonian
45,00:09:16,A046,Viewed the feedback on Homework 3 in Estonian
45,00:20:54,A050,Started Homework 4 in Estonian
45,00:25:02,A036,Viewed the feedback on Homework 3 in Estonian
45,00:25:12,A052,Viewed the feedback on Homework 3 in Estonian
45,00:25:30,A052,Viewed the feedback on Homework 2 in Estonian
45,00:29:00,A106,Viewed the feedback on Homework 3 in English
45,00:46:38,A033,Started Homework 4 in English
45,01:01:53,A027,Viewed the feedback on Homework 3 in English
45,01:35:48,A024,Viewed the feedback on Homework 3 in Estonian
45,02:48:51,A052,Viewed the feedback on Homework 3 in Estonian
45,02:49:42,A052,Read a post in the announcements forum
45,07:07:39,A068,Viewed the feedback on Homework 3 in Estonian
45,07:07:39,A068,Viewed the feedback on Homework 3 in Estonian
45,07:09:42,A048,Viewed the feedback on Homework 3 in English
45,07:20:05,A061,Viewed the feedback on Homework 3 in Estonian
45,07:25:47,A061,Started Homework 4 in Estonian
45,09:05:54,A079,Viewed the feedback on Homework 3 in Estonian
45,09:13:35,A018,Viewed the feedback on Homework 3 in Estonian
45,10:01:10,A018,Started Homework 4 in Estonian
45,10:02:57,A040,Read a post in the announcements forum
45,10:03:20,A040,Viewed the feedback on Homework 3 in Estonian
45,10:18:38,A003,Viewed the feedback on Homework 3 in Estonian
45,10:19:39,A010,Viewed the feedback on Homework 3 in Estonian
45,10:20:01,A010,Viewed the feedback on Homework 2 in Estonian
45,10:25:00,A058,Viewed the feedback on Homework 3 in Estonian
45,11:09:41,A086,Started Homework 4 in English
45,11:10:59,A086,Viewed the feedback on Homework 3 in English
45,11:16:13,A015,Read a post in the announcements forum
45,11:39:47,A018,Viewed the feedback on Homework 3 in Estonian
45,11:48:03,A004,Viewed the feedback on Homework 3 in Estonian
45,11:54:33,A031,Viewed the feedback on Homework 3 in Estonian
45,12:00:33,A064,Viewed the feedback on Homework 3 in Estonian
45,12:02:50,A074,Read a post in the announcements forum
45,12:03:01,A064,Viewed the feedback on Homework 2 in Estonian
45,12:03:09,A064,Viewed sample solutions of Homework 3
45,12:03:12,A074,Viewed the feedback on Homework 3 in Estonian
45,12:03:35,A054,Viewed sample solutions of Homework 3
45,12:05:20,A054,Viewed the course information page
45,12:05:49,A052,Viewed the feedback on Homework 2 in Estonian
45,12:06:01,A051,Viewed the feedback on Homework 2 in Estonian
45,12:06:10,A054,Viewed Week 5 study materials in Estonian
45,12:08:43,A015,Viewed the feedback on Homework 3 in Estonian
45,12:09:18,A015,Viewed the feedback on Homework 2 in Estonian
45,12:09:20,A051,Watched Week 5 lecture recording
45,12:23:22,A067,Viewed the feedback on Homework 3 in Estonian
45,12:23:44,A067,Viewed the feedback on Homework 3 in Estonian
45,12:25:10,A067,Viewed the feedback on Homework 3 in Estonian
45,12:25:50,A023,Viewed the feedback on Homework 3 in Estonian
45,13:45:07,A006,Viewed the feedback on Homework 3 in Estonian
45,13:45:20,A006,Viewed sample solutions of Homework 3
45,14:59:09,A003,Watched Week 6 lecture recording
45,15:28:40,A082,Viewed the feedback on Homework 3 in Estonian
45,15:32:39,A003,Viewed Week 6 study materials in Estonian
45,16:12:40,A014,Started Homework 4 in Estonian
45,16:39:48,A037,Viewed the feedback on Homework 3 in Estonian
45,16:43:35,A007,Viewed the feedback on Homework 3 in Estonian
45,16:45:11,A007,Viewed the feedback on Homework 1 in Estonian
45,16:54:17,A032,Started Homework 4 in English
45,17:33:13,A019,Viewed Week 1 study materials in Estonian
45,18:04:08,A052,Viewed sample solutions of Homework 3
45,18:07:05,A052,Viewed the feedback on Homework 2 in Estonian
45,18:24:20,A029,Viewed Week 5 study materials in Estonian
45,18:25:00,A071,Started Homework 4 in Estonian
45,19:02:56,A071,Viewed Week 5 study materials in English
45,19:23:13,A071,Submitted Homework 4 in Estonian
45,21:22:00,A057,Watched Week 6 lecture recording
45,22:18:41,A096,Viewed the feedback on Homework 3 in Estonian
45,22:53:02,A033,Viewed the feedback on Homework 3 in English
45,22:54:00,A033,Viewed the feedback on Homework 3 in English
45,22:54:11,A052,Watched Week 5 lecture recording
45,22:54:12,A056,Viewed the feedback on Homework 3 in English
45,22:54:37,A052,Watched Week 6 lecture recording
45,22:57:25,A032,Viewed the feedback on Homework 3 in English
45,22:59:52,A022,Viewed the feedback on Homework 3 in English
45,23:32:15,A058,Viewed the feedback on Homework 2 in Estonian
46,00:04:31,A087,Viewed the feedback on Homework 3 in Estonian
46,00:53:41,A035,Viewed the feedback on Homework 3 in Estonian
46,00:54:04,A035,Viewed the feedback on Homework 2 in Estonian
46,04:19:08,A005,Read a post in the announcements forum
46,07:27:23,A045,Viewed Week 6 study materials in English
46,07:27:23,A045,Viewed Week 6 study materials in Estonian
46,07:27:38,A045,Viewed the feedback on Homework 3 in English
46,09:36:36,A049,Started Homework 4 in Estonian
46,10:38:27,A043,Started Homework 4 in Estonian
46,10:44:37,A017,Viewed the feedback on Homework 3 in English
46,10:57:56,A031,Viewed Week 5 study materials in Estonian
46,10:59:19,A031,Viewed Week 5 study materials in Estonian
46,10:59:34,A031,Viewed Week 5 study materials in Estonian
46,11:07:25,A020,Viewed the feedback on Homework 3 in Estonian
46,11:16:28,A031,Practiced submitting the homework in Estonian
46,11:18:30,A031,Practiced submitting the homework in Estonian
46,11:19:44,A031,Practiced submitting the homework in Estonian
46,11:39:32,A056,Viewed the feedback on Homework 3 in English
46,12:23:36,A084,Viewed the feedback on Homework 3 in Estonian
46,13:03:41,A035,Read a post in the announcements forum
46,13:03:58,A035,Started Homework 4 in Estonian
46,13:05:05,A035,Viewed Week 5 study materials in English
46,13:05:08,A035,Viewed Week 5 study materials in Estonian
46,13:05:38,A035,Viewed Week 5 study materials in Estonian
46,13:12:04,A019,Viewed Week 6 study materials in English
46,13:12:19,A019,Viewed the feedback on Homework 3 in Estonian
46,13:12:55,A019,Viewed the feedback on Homework 2 in Estonian
46,13:55:24,A092,Viewed the feedback on Homework 3 in Estonian
46,13:55:55,A092,Viewed the feedback on Homework 2 in Estonian
46,14:30:22,A031,Viewed the course information page
46,14:31:13,A084,Viewed Week 6 study materials in Estonian
46,14:53:13,A035,Submitted Homework 4 in Estonian
46,14:53:29,A035,Viewed the feedback on Homework 2 in Estonian
46,15:18:46,A030,Read a post in the announcements forum
46,15:29:37,A084,Viewed Week 5 study materials in Estonian
46,17:01:38,A037,Started Homework 4 in Estonian
46,18:19:42,A094,Read a post in the announcements forum
46,19:35:33,A041,Viewed the feedback on Homework 3 in Estonian
46,19:36:13,A041,Viewed the feedback on Homework 2 in Estonian
46,21:36:27,A041,Viewed the feedback on Homework 2 in Estonian
46,22:01:59,A041,Viewed Week 5 study materials in Estonian
46,22:09:47,A038,Read a post in the announcements forum
46,22:13:40,A092,Viewed the course information page
46,22:15:31,A038,Viewed Week 5 study materials in English
46,22:24:47,A041,Viewed Week 4 lecture slides
46,22:24:52,A041,Viewed Week 4 study materials in Estonian
46,22:25:05,A041,Viewed Week 5 study materials in Estonian
46,22:29:49,A041,Viewed Week 6 study materials in Estonian
46,22:46:25,A034,Viewed the feedback on Homework 3 in Estonian
46,22:46:26,A058,Viewed Week 6 study materials in Estonian
46,22:47:29,A034,Read a post in the announcements forum
46,23:37:17,A034,Viewed sample solutions of Homework 3
46,23:41:39,A034,Viewed Week 4 study materials in Estonian
46,23:41:45,A034,Viewed Week 5 study materials in Estonian
46,23:45:19,A034,Viewed Week 6 study materials in English
46,23:58:13,A081,Started Homework 4 in Estonian
47,00:03:29,A041,Submitted Homework 4 in Estonian
47,00:07:35,A084,Submitted Homework 4 in Estonian
47,00:09:20,A098,Started Homework 4 in Estonian
47,00:10:19,A054,Viewed Week 5 study materials in Estonian
47,00:16:28,A098,Viewed Week 5 lecture slides
47,00:48:14,A098,Submitted Homework 4 in Estonian
47,11:05:12,A006,Started Homework 4 in Estonian
47,11:41:09,A083,Viewed Week 7 lecture slides
47,11:43:16,A083,Viewed Week 7 study materials in Estonian
47,11:45:31,A030,Viewed Week 7 lecture slides
47,11:56:51,A086,Read a post in the announcements forum
47,11:57:09,A011,Viewed Week 7 lecture slides
47,12:06:57,A031,Joined Week 7 lecture oneline
47,12:07:33,A031,Joined Week 7 lecture oneline
47,12:08:00,A027,Joined Week 7 lecture oneline
47,12:08:04,A045,Viewed Week 7 lecture slides
47,12:08:07,A045,Viewed Week 7 lecture slides
47,12:10:09,A027,Viewed Week 7 lecture slides
47,12:10:22,A075,Read a post in the announcements forum
47,12:10:24,A027,Joined Week 7 lecture oneline
